,BoundingBox_Width,BoundingBox_Height,BoundingBox_Left,BoundingBox_Top,AgeRange_Low,AgeRange_High,Smile_Value,Smile_Confidence,Eyeglasses_Value,Eyeglasses_Confidence,Sunglasses_Value,Sunglasses_Confidence,Gender_Value,Gender_Confidence,Beard_Value,Beard_Confidence,Mustache_Value,Mustache_Confidence,EyesOpen_Value,EyesOpen_Confidence,MouthOpen_Value,MouthOpen_Confidence,Emotions_HAPPY_Confidence,Emotions_CALM_Confidence,Emotions_CONFUSED_Confidence,Emotions_SURPRISED_Confidence,Emotions_DISGUSTED_Confidence,Emotions_SAD_Confidence,Emotions_ANGRY_Confidence,Emotions_FEAR_Confidence,Landmarks_eyeLeft_X,Landmarks_eyeLeft_Y,Landmarks_eyeRight_X,Landmarks_eyeRight_Y,Landmarks_mouthLeft_X,Landmarks_mouthLeft_Y,Landmarks_mouthRight_X,Landmarks_mouthRight_Y,Landmarks_nose_X,Landmarks_nose_Y,Landmarks_leftEyeBrowLeft_X,Landmarks_leftEyeBrowLeft_Y,Landmarks_leftEyeBrowRight_X,Landmarks_leftEyeBrowRight_Y,Landmarks_leftEyeBrowUp_X,Landmarks_leftEyeBrowUp_Y,Landmarks_rightEyeBrowLeft_X,Landmarks_rightEyeBrowLeft_Y,Landmarks_rightEyeBrowRight_X,Landmarks_rightEyeBrowRight_Y,Landmarks_rightEyeBrowUp_X,Landmarks_rightEyeBrowUp_Y,Landmarks_leftEyeLeft_X,Landmarks_leftEyeLeft_Y,Landmarks_leftEyeRight_X,Landmarks_leftEyeRight_Y,Landmarks_leftEyeUp_X,Landmarks_leftEyeUp_Y,Landmarks_leftEyeDown_X,Landmarks_leftEyeDown_Y,Landmarks_rightEyeLeft_X,Landmarks_rightEyeLeft_Y,Landmarks_rightEyeRight_X,Landmarks_rightEyeRight_Y,Landmarks_rightEyeUp_X,Landmarks_rightEyeUp_Y,Landmarks_rightEyeDown_X,Landmarks_rightEyeDown_Y,Landmarks_noseLeft_X,Landmarks_noseLeft_Y,Landmarks_noseRight_X,Landmarks_noseRight_Y,Landmarks_mouthUp_X,Landmarks_mouthUp_Y,Landmarks_mouthDown_X,Landmarks_mouthDown_Y,Landmarks_leftPupil_X,Landmarks_leftPupil_Y,Landmarks_rightPupil_X,Landmarks_rightPupil_Y,Landmarks_upperJawlineLeft_X,Landmarks_upperJawlineLeft_Y,Landmarks_midJawlineLeft_X,Landmarks_midJawlineLeft_Y,Landmarks_chinBottom_X,Landmarks_chinBottom_Y,Landmarks_midJawlineRight_X,Landmarks_midJawlineRight_Y,Landmarks_upperJawlineRight_X,Landmarks_upperJawlineRight_Y,Pose_Roll,Pose_Yaw,Pose_Pitch,Quality_Brightness,Quality_Sharpness,Confidence,FaceOccluded_Value,FaceOccluded_Confidence,EyeDirection_Yaw,EyeDirection_Pitch,EyeDirection_Confidence
20.jpg,0.5221388339996338,0.7347825169563293,0.2479095458984375,0.18383781611919403,19,27,True,99.81559753417969,False,99.9991683959961,False,100.0,Male,98.91442108154297,False,76.98677825927734,False,99.81539916992188,True,98.65675354003906,True,99.16513061523438,100.0,0.0006914138793945312,0.0030934810638427734,0.006467103958129883,0.0,0.0,2.9802322387695312e-05,5.364418029785156e-05,0.375853955745697,0.46589523553848267,0.6156529784202576,0.4709954261779785,0.39575475454330444,0.7022494077682495,0.5968548059463501,0.7069437503814697,0.48714783787727356,0.6160436272621155,0.2893216907978058,0.4016745090484619,0.4229522943496704,0.4033072888851166,0.3553767204284668,0.3856506645679474,0.5591896772384644,0.4057769477367401,0.7042112946510315,0.40941527485847473,0.6297985911369324,0.3905876874923706,0.33418798446655273,0.4611523151397705,0.42299437522888184,0.46893927454948425,0.37468957901000977,0.4549500346183777,0.37659934163093567,0.4764631688594818,0.5675368309020996,0.47189587354660034,0.6585615277290344,0.4677937626838684,0.6150690913200378,0.4598931670188904,0.6138770580291748,0.48139509558677673,0.4467352330684662,0.6286076307296753,0.5349115133285522,0.6302534341812134,0.49024495482444763,0.6876006126403809,0.4912283420562744,0.7562359571456909,0.375853955745697,0.46589523553848267,0.6156529784202576,0.4709954261779785,0.24714097380638123,0.43400031328201294,0.29513639211654663,0.6967156529426575,0.49495047330856323,0.8703567981719971,0.7153780460357666,0.7036828398704529,0.7658481597900391,0.44293713569641113,-1.5416169166564941,-3.188541889190674,-5.796217441558838,72.43443298339844,97.45164489746094,99.9999771118164,False,99.94862365722656,1.2875744104385376,-4.879464626312256,99.99160766601562
36.jpg,0.5172024965286255,0.7062005996704102,0.23535537719726562,0.1779208928346634,35,43,False,56.83076477050781,False,99.9949722290039,False,100.0,Male,99.99807739257812,False,83.42863464355469,False,99.95234680175781,True,98.69876098632812,False,99.47820281982422,50.177734375,17.7734375,0.002193450927734375,0.0003129243850708008,1.7881393432617188e-05,0.00014901161193847656,0.042510032653808594,4.172325134277344e-05,0.3826940655708313,0.4753785729408264,0.6115378737449646,0.47435104846954346,0.40017378330230713,0.7130951285362244,0.5917260050773621,0.7121007442474365,0.5046099424362183,0.6298370361328125,0.2944125533103943,0.4103495180606842,0.43364062905311584,0.41369372606277466,0.36598047614097595,0.39628008008003235,0.5639678835868835,0.4132169485092163,0.6913645267486572,0.4084304869174957,0.6286565065383911,0.3952361047267914,0.34063613414764404,0.4707379937171936,0.4276399314403534,0.47706475853919983,0.38243234157562256,0.46470513939857483,0.38337886333465576,0.4858572483062744,0.5656435489654541,0.476457804441452,0.6506236791610718,0.4692978262901306,0.6120100617408752,0.46368008852005005,0.6100478172302246,0.4847782254219055,0.4560025930404663,0.638606071472168,0.540576696395874,0.6382176876068115,0.4988568127155304,0.6972789764404297,0.4972383975982666,0.7647184729576111,0.3826940655708313,0.4753785729408264,0.6115378737449646,0.47435104846954346,0.23371048271656036,0.4353289008140564,0.28131362795829773,0.6974989771842957,0.49315980076789856,0.8752314448356628,0.6850547790527344,0.695599377155304,0.7308856248855591,0.43310546875,0.30515897274017334,2.2178876399993896,-8.83984088897705,86.03190612792969,96.61495208740234,99.99987030029297,False,99.67280578613281,5.3808088302612305,1.0613154172897339,99.99186706542969
22.jpg,0.5668734908103943,0.7085967063903809,0.2038528323173523,0.2608933746814728,25,33,True,99.9080810546875,False,98.90898132324219,False,99.84162139892578,Male,99.9629135131836,False,88.91983795166016,False,99.98777770996094,True,98.03630828857422,True,99.64006042480469,100.0,0.0016808509826660156,7.748603820800781e-05,1.4901161193847656e-05,5.9604644775390625e-06,0.0,0.0004291534423828125,0.0,0.3708933889865875,0.4741339385509491,0.6267104148864746,0.4706464409828186,0.39059463143348694,0.7442060708999634,0.6059154868125916,0.7415740489959717,0.5071009397506714,0.6280101537704468,0.27099528908729553,0.41289445757865906,0.42640796303749084,0.39857006072998047,0.3507823348045349,0.3837263286113739,0.5725141763687134,0.39671221375465393,0.7138076424598694,0.40619054436683655,0.6446074843406677,0.3797409236431122,0.3237262964248657,0.4728657603263855,0.4207278788089752,0.4769323766231537,0.37033241987228394,0.4614827334880829,0.3713618218898773,0.48699116706848145,0.5750092267990112,0.4747503101825714,0.67006915807724,0.4680447280406952,0.6270402669906616,0.45796555280685425,0.6246725916862488,0.48346272110939026,0.45204710960388184,0.6534284949302673,0.5466243624687195,0.6521516442298889,0.5001797676086426,0.7176416516304016,0.49823394417762756,0.7986527681350708,0.3708933889865875,0.4741339385509491,0.6267104148864746,0.4706464409828186,0.2032596915960312,0.4697464108467102,0.25762325525283813,0.761707603931427,0.4940722584724426,0.933686375617981,0.7071482539176941,0.7547045946121216,0.7574374675750732,0.46120786666870117,0.24196960031986237,4.179054260253906,-2.2001655101776123,88.55455780029297,94.08262634277344,99.9998550415039,False,99.98260498046875,-0.5805251002311707,2.9819891452789307,99.98772430419922
137.jpg,0.5434702038764954,0.7338417768478394,0.20610803365707397,0.1691834032535553,18,22,True,99.79354095458984,False,99.9999008178711,False,100.0,Female,99.92407989501953,False,99.88606262207031,False,99.99999237060547,True,98.61605072021484,False,90.48773193359375,100.0,0.0007450580596923828,5.9604644775390625e-06,0.0,0.0,0.0,1.7881393432617188e-05,0.0,0.3776771128177643,0.47604531049728394,0.6198074221611023,0.47177600860595703,0.39449170231819153,0.7144732475280762,0.5972525477409363,0.7104958295822144,0.5195656418800354,0.6247340440750122,0.2796868085861206,0.4130483567714691,0.43667352199554443,0.41092684864997864,0.3628050982952118,0.39505770802497864,0.5742279291152954,0.4090310335159302,0.698832631111145,0.40600642561912537,0.6399623155593872,0.391000896692276,0.33151939511299133,0.4725097119808197,0.42503610253334045,0.4770665466785431,0.3782186210155487,0.4649606943130493,0.3783818483352661,0.48657503724098206,0.5709959864616394,0.4745786190032959,0.6591036319732666,0.46680307388305664,0.6209458112716675,0.46081385016441345,0.6179853081703186,0.4823194742202759,0.45955851674079895,0.637834906578064,0.5486099123954773,0.6363876461982727,0.5055291652679443,0.6960242390632629,0.5013697147369385,0.764923632144928,0.3776771128177643,0.47604531049728394,0.6198074221611023,0.47177600860595703,0.19884413480758667,0.4445600211620331,0.25082483887672424,0.7086282968521118,0.49032115936279297,0.8793507218360901,0.6755592823028564,0.701854944229126,0.7229822278022766,0.4363846778869629,-1.235972285270691,7.511364459991455,-9.968377113342285,76.04686737060547,89.85481262207031,99.99993133544922,False,99.69764709472656,-2.7247486114501953,-1.5988026857376099,99.99134826660156
123.jpg,0.5482842326164246,0.7554389238357544,0.1979251503944397,0.1726669818162918,56,64,False,99.00994873046875,False,99.99640655517578,False,100.0,Male,99.92667388916016,False,97.28652954101562,False,99.98371887207031,True,98.22589874267578,False,98.39735412597656,0.0009894371032714844,96.58203125,0.9674072265625,0.12230873107910156,0.0003933906555175781,0.09465217590332031,0.547027587890625,0.05011558532714844,0.37996986508369446,0.4692451059818268,0.6197344064712524,0.46979108452796936,0.40366047620773315,0.7410755157470703,0.6029563546180725,0.7407805323600769,0.5340325236320496,0.5979005694389343,0.27750861644744873,0.41229236125946045,0.4398147761821747,0.3835527300834656,0.3638417422771454,0.3721184730529785,0.5778421759605408,0.3841424286365509,0.695520281791687,0.41313397884368896,0.6417289972305298,0.37311264872550964,0.3325870931148529,0.47012150287628174,0.42691001296043396,0.47183316946029663,0.3804629147052765,0.4548051059246063,0.38093453645706177,0.48117226362228394,0.5718346834182739,0.472262442111969,0.657868504524231,0.47057491540908813,0.6214645504951477,0.455343097448349,0.6185439229011536,0.4814642667770386,0.46798908710479736,0.636821448802948,0.5571714043617249,0.6367428302764893,0.5161888599395752,0.6994609832763672,0.5122742056846619,0.7828307151794434,0.37996986508369446,0.4692451059818268,0.6197344064712524,0.46979108452796936,0.18542183935642242,0.4979889392852783,0.2431752234697342,0.786038339138031,0.4989595115184784,0.9286616444587708,0.6705281734466553,0.7861186265945435,0.7111890912055969,0.4991632401943207,1.339789628982544,9.76225471496582,6.490759372711182,86.0165786743164,94.08262634277344,99.99982452392578,False,99.7708969116211,-0.7146316766738892,3.8816182613372803,99.9889144897461
490.jpg,0.5507680773735046,0.7438961267471313,0.2069658637046814,0.17193612456321716,20,28,True,99.77375030517578,False,98.60040283203125,False,99.83855438232422,Male,99.83583068847656,False,80.564208984375,False,99.84451293945312,True,98.26152038574219,True,95.212158203125,100.0,0.0030219554901123047,0.001341104507446289,0.0004172325134277344,0.00019669532775878906,1.1920928955078125e-05,0.0017762184143066406,1.1920928955078125e-05,0.38020288944244385,0.4805135130882263,0.6218668222427368,0.4799272119998932,0.3930456340312958,0.7265221476554871,0.5953655242919922,0.7256481647491455,0.5176800489425659,0.6369624137878418,0.28381848335266113,0.4141583740711212,0.43942880630493164,0.415241003036499,0.36616045236587524,0.39759811758995056,0.5769548416137695,0.41542378067970276,0.7026522159576416,0.4135321378707886,0.6432764530181885,0.39775577187538147,0.3342951536178589,0.4760739803314209,0.4274411201477051,0.48238950967788696,0.3807772099971771,0.4692342281341553,0.3806743025779724,0.4913988709449768,0.573155403137207,0.48212504386901855,0.661484956741333,0.47536981105804443,0.6231504678726196,0.4687831401824951,0.6199449896812439,0.49080294370651245,0.4585040509700775,0.6485687494277954,0.5476428866386414,0.648495078086853,0.5034134387969971,0.7092008590698242,0.4983818829059601,0.7797374725341797,0.38020288944244385,0.4805135130882263,0.6218668222427368,0.4799272119998932,0.20430468022823334,0.44416701793670654,0.25142642855644226,0.7157924175262451,0.486237108707428,0.8962334990501404,0.6767361164093018,0.715593159198761,0.7285423874855042,0.44403067231178284,-0.26155951619148254,8.00145149230957,-7.861734867095947,91.46435546875,94.08262634277344,99.99970245361328,False,99.49640655517578,-1.7865104675292969,-9.870259284973145,99.9891357421875
484.jpg,0.5476803183555603,0.7920811176300049,0.18793362379074097,0.13676486909389496,21,29,True,99.4529800415039,False,99.97139739990234,False,99.99967193603516,Male,99.99801635742188,True,99.57835388183594,False,85.32428741455078,True,95.23983764648438,True,97.09088897705078,100.0,0.003945827484130859,0.006109476089477539,0.0022351741790771484,5.9604644775390625e-06,5.9604644775390625e-06,0.00017881393432617188,0.0,0.3814312517642975,0.47297173738479614,0.6286302804946899,0.4709957242012024,0.39711323380470276,0.731782078742981,0.6035077571868896,0.7296186089515686,0.5307609438896179,0.6182605624198914,0.27894696593284607,0.41013669967651367,0.44349807500839233,0.3976173996925354,0.36681273579597473,0.38285526633262634,0.5847381353378296,0.3971216082572937,0.7082944512367249,0.407156765460968,0.6513205766677856,0.3815707266330719,0.33333390951156616,0.4708900451660156,0.42957761883735657,0.47469741106033325,0.3821493685245514,0.4601564407348633,0.38192129135131836,0.48430725932121277,0.5787618160247803,0.4736182391643524,0.6682131290435791,0.4682665169239044,0.6302518844604492,0.4583290219306946,0.6267187595367432,0.48230040073394775,0.46537449955940247,0.6418020725250244,0.5567690134048462,0.6411781907081604,0.512570321559906,0.7036925554275513,0.5069776177406311,0.78031986951828,0.3814312517642975,0.47297173738479614,0.6286302804946899,0.4709957242012024,0.18854568898677826,0.46387049555778503,0.24044910073280334,0.7454051971435547,0.4922165870666504,0.9106382131576538,0.6772441267967224,0.7426267266273499,0.7267996668815613,0.46080896258354187,-0.03854817897081375,8.382468223571777,-1.0688735246658325,78.32261657714844,98.564208984375,99.99891662597656,False,99.90419006347656,1.0725644826889038,-2.9733855724334717,99.97025299072266
309.jpg,0.5150304436683655,0.7247531414031982,0.2392062544822693,0.22180858254432678,57,65,False,99.24393463134766,True,99.99999237060547,False,99.99959564208984,Male,99.92434692382812,False,87.70860290527344,False,99.96607208251953,True,98.69342803955078,False,98.8096923828125,0.029214223846793175,97.4609375,0.02206563949584961,0.00019371509552001953,0.005161762237548828,1.17645263671875,0.00023245811462402344,1.7881393432617188e-05,0.3821687400341034,0.4700164198875427,0.6134988069534302,0.47128215432167053,0.3995152711868286,0.7256215810775757,0.5924292802810669,0.7267770767211914,0.5010371208190918,0.5918841361999512,0.29331067204475403,0.41714200377464294,0.43146106600761414,0.3899747431278229,0.36344391107559204,0.3791113793849945,0.5643773078918457,0.3907022476196289,0.6956486105918884,0.418955534696579,0.6308677196502686,0.38049453496932983,0.339913934469223,0.4707907736301422,0.4273378849029541,0.4729684889316559,0.38144195079803467,0.45651426911354065,0.38265687227249146,0.48146095871925354,0.5670796632766724,0.4737197756767273,0.6534693837165833,0.4724009931087494,0.6138449907302856,0.4577617943286896,0.6117976307868958,0.48265397548675537,0.45348334312438965,0.6289913058280945,0.5392941832542419,0.6294073462486267,0.4964805245399475,0.6882622241973877,0.49501413106918335,0.7672957181930542,0.3821687400341034,0.4700164198875427,0.6134988069534302,0.47128215432167053,0.23541609942913055,0.49833381175994873,0.28220227360725403,0.7698293924331665,0.49206846952438354,0.9050911068916321,0.6923589706420898,0.7714313864707947,0.7406322360038757,0.500442624092102,0.2873554825782776,0.016139253973960876,9.4951810836792,89.09579467773438,96.61495208740234,99.9994888305664,False,99.98905181884766,-4.867483615875244,0.09105420857667923,99.99183654785156
453.jpg,0.5351450443267822,0.638359010219574,0.22984230518341064,0.1994117647409439,1,5,True,97.69247436523438,False,99.99999237060547,False,100.0,Female,94.41545104980469,True,50.65789031982422,False,99.22767639160156,True,97.17904663085938,True,85.45661926269531,100.0,0.0004887580871582031,0.00013113021850585938,1.4901161193847656e-05,0.0,0.0,0.0013709068298339844,0.0,0.3787042796611786,0.472530335187912,0.6145984530448914,0.46997663378715515,0.39909419417381287,0.6826182007789612,0.5968992710113525,0.6804400682449341,0.4997389614582062,0.6031312942504883,0.2908532917499542,0.41548141837120056,0.42909130454063416,0.4134831726551056,0.36097970604896545,0.399310827255249,0.5623306035995483,0.41194599866867065,0.6976354718208313,0.41062936186790466,0.6294395923614502,0.39620742201805115,0.3367616534233093,0.469128280878067,0.4252786636352539,0.47339102625846863,0.37831225991249084,0.4624803960323334,0.3798905611038208,0.48166558146476746,0.5673671960830688,0.47181305289268494,0.6552062630653381,0.46557867527008057,0.6144275069236755,0.459846556186676,0.6129404902458191,0.47905272245407104,0.45429718494415283,0.6159120798110962,0.5403052568435669,0.6149295568466187,0.49792176485061646,0.6677173972129822,0.4979214072227478,0.7293601036071777,0.3787042796611786,0.472530335187912,0.6145984530448914,0.46997663378715515,0.2379123866558075,0.4443749785423279,0.288997083902359,0.6812760233879089,0.49775731563568115,0.832951009273529,0.6987762451171875,0.6764987707138062,0.7451996803283691,0.43838393688201904,-1.4136406183242798,0.1895793378353119,-4.610795974731445,90.88357543945312,94.08262634277344,99.99993896484375,False,99.97134399414062,2.911083459854126,-8.04086685180664,99.98236846923828
335.jpg,0.5698313117027283,0.8289341926574707,0.27379006147384644,0.12141405791044235,28,36,True,82.31351470947266,False,99.99984741210938,False,100.0,Male,99.18083953857422,True,99.95591735839844,False,50.12909698486328,True,98.52912139892578,False,99.77852630615234,100.0,0.03407001495361328,0.014209747314453125,1.4901161193847656e-05,2.384185791015625e-05,0.0003039836883544922,6.556510925292969e-05,0.0,0.36338916420936584,0.46508440375328064,0.6092477440834045,0.46907564997673035,0.3826092779636383,0.7328730821609497,0.5871911644935608,0.737071692943573,0.4320637881755829,0.6114258170127869,0.2913875877857208,0.3994796574115753,0.39660248160362244,0.3863760232925415,0.33511799573898315,0.3709653615951538,0.5374255776405334,0.3875439167022705,0.719297468662262,0.4054206311702728,0.6189348697662354,0.37390902638435364,0.32645678520202637,0.462494820356369,0.4123896360397339,0.46783721446990967,0.3598957657814026,0.45147594809532166,0.3643355369567871,0.4763030409812927,0.560860276222229,0.4700554311275482,0.6597654819488525,0.4678919017314911,0.6067765951156616,0.455203115940094,0.6078885197639465,0.4803486168384552,0.4190855920314789,0.6372819542884827,0.5102300047874451,0.6387744545936584,0.45982083678245544,0.7016107439994812,0.4674200713634491,0.7811776399612427,0.36338916420936584,0.46508440375328064,0.6092477440834045,0.46907564997673035,0.30118080973625183,0.46191343665122986,0.3408975601196289,0.7507273554801941,0.491186261177063,0.917959451675415,0.7777209281921387,0.757434070110321,0.8387460708618164,0.4686738848686218,0.37339431047439575,-16.589759826660156,1.0398269891738892,67.4249267578125,94.08262634277344,99.99925994873047,False,99.94173431396484,-0.17491978406906128,-1.7908570766448975,99.99080657958984
321.jpg,0.5287637114524841,0.7815780639648438,0.15500861406326294,0.13797256350517273,60,68,False,99.56244659423828,True,99.99990844726562,False,99.99966430664062,Male,99.97758483886719,False,97.60386657714844,False,99.97917175292969,True,98.75958251953125,False,85.32091522216797,0.005571047775447369,84.8974609375,7.879638671875,0.47659873962402344,0.15077590942382812,0.011044740676879883,0.7843017578125,5.9604644775390625e-05,0.41405051946640015,0.47171539068222046,0.610841691493988,0.4768821597099304,0.43068525195121765,0.7388409376144409,0.5941165685653687,0.7416337132453918,0.5869827270507812,0.613076388835907,0.3109990656375885,0.4117341935634613,0.4797060489654541,0.3952915370464325,0.40780749917030334,0.38054919242858887,0.5945092439651489,0.39922043681144714,0.6574611663818359,0.42099830508232117,0.6390359997749329,0.38781076669692993,0.36795663833618164,0.47039201855659485,0.45180514454841614,0.4753975570201874,0.416614294052124,0.45853152871131897,0.4140946865081787,0.48367807269096375,0.5709996223449707,0.47873517870903015,0.6364383101463318,0.476963073015213,0.6151421666145325,0.46384066343307495,0.6099168658256531,0.48838287591934204,0.5007588267326355,0.640872597694397,0.5755565166473389,0.6423385739326477,0.5444502234458923,0.7035718560218811,0.5330901145935059,0.7820937037467957,0.41405051946640015,0.47171539068222046,0.610841691493988,0.4768821597099304,0.17436552047729492,0.47894829511642456,0.22563599050045013,0.7586174011230469,0.4983971118927002,0.9156288504600525,0.5850464105606079,0.7663674354553223,0.6130989789962769,0.4910331666469574,1.8948287963867188,26.287782669067383,0.8474944829940796,92.41680145263672,98.9244613647461,99.99974822998047,False,99.89968872070312,14.539519309997559,1.9929827451705933,99.99224853515625
447.jpg,0.5473537445068359,0.8384187817573547,0.13734519481658936,0.14653439819812775,54,62,False,99.82403564453125,True,100.0,False,100.0,Male,99.9998779296875,True,99.90274047851562,True,91.17314910888672,True,98.76148986816406,True,91.62958526611328,0.00043511390686035156,0.909423828125,98.92578125,1.3790130615234375,0.07405281066894531,0.00017881393432617188,0.0006198883056640625,0.07638931274414062,0.39788734912872314,0.46663135290145874,0.6050296425819397,0.47891971468925476,0.4236045479774475,0.7410485148429871,0.5954262614250183,0.7499443888664246,0.5879440903663635,0.5896157622337341,0.2868972718715668,0.4121498763561249,0.46654006838798523,0.3809305429458618,0.3898954391479492,0.3687189221382141,0.5875069499015808,0.388471782207489,0.651191234588623,0.43257224559783936,0.6332966089248657,0.38315728306770325,0.3490796387195587,0.4675852656364441,0.4376966655254364,0.47199979424476624,0.4004799425601959,0.4519103467464447,0.3983691334724426,0.4790791869163513,0.5632132887840271,0.47955846786499023,0.6313400268554688,0.48324835300445557,0.6094010472297668,0.4641246199607849,0.6042554378509521,0.4905424118041992,0.4949488341808319,0.6334626078605652,0.5733687877655029,0.6370037198066711,0.5427649021148682,0.6967177987098694,0.5321230888366699,0.7813652753829956,0.39788734912872314,0.46663135290145874,0.6050296425819397,0.47891971468925476,0.14074794948101044,0.5107731223106384,0.20181721448898315,0.7959693074226379,0.4966316819190979,0.9303940534591675,0.57860267162323,0.8130814433097839,0.6017794609069824,0.535671591758728,6.8333210945129395,25.312633514404297,13.553637504577637,75.60566711425781,98.564208984375,99.9995346069336,False,99.43926239013672,19.46048927307129,7.864694118499756,99.99225616455078
282.jpg,0.5384544134140015,0.7753856778144836,0.13201940059661865,0.15793393552303314,26,34,False,99.91038513183594,False,99.99425506591797,False,99.99999237060547,Female,99.43628692626953,False,99.7782974243164,False,99.99862670898438,True,87.35782623291016,False,60.13680648803711,4.76837158203125e-05,99.4140625,0.1583099365234375,0.014081597328186035,0.00171661376953125,0.02605915069580078,0.07596015930175781,5.9604644775390625e-06,0.3841889202594757,0.4536382257938385,0.600860059261322,0.4728793203830719,0.4320184290409088,0.7259684205055237,0.6116054654121399,0.7408902049064636,0.5887286067008972,0.5656670928001404,0.26781871914863586,0.4019109010696411,0.45009925961494446,0.36535853147506714,0.37031641602516174,0.3540480136871338,0.5762240886688232,0.375775009393692,0.6478335857391357,0.43230491876602173,0.6240262389183044,0.3743481934070587,0.3343052566051483,0.45538508892059326,0.4265076220035553,0.46035999059677124,0.3860151469707489,0.43847131729125977,0.3859930634498596,0.4661358892917633,0.5577499270439148,0.4719356298446655,0.6290215849876404,0.4795602560043335,0.6043197512626648,0.45717570185661316,0.6010389924049377,0.4840056300163269,0.4965580701828003,0.6170769333839417,0.5780161023139954,0.6222139000892639,0.5502944588661194,0.6796224117279053,0.545451283454895,0.7658116817474365,0.3841889202594757,0.4536382257938385,0.600860059261322,0.4728793203830719,0.12745875120162964,0.5149939656257629,0.20837056636810303,0.7992309331893921,0.518988847732544,0.9205489158630371,0.5996196269989014,0.8234310150146484,0.6074785590171814,0.5504662394523621,8.487974166870117,24.196083068847656,21.259668350219727,87.75624084472656,94.08262634277344,99.99979400634766,False,98.61334228515625,3.6001179218292236,2.4092776775360107,99.92098999023438
296.jpg,0.5884069800376892,0.8589709997177124,0.24507349729537964,0.13109707832336426,23,31,True,99.99314880371094,False,99.990966796875,False,100.0,Male,99.75415802001953,True,91.58566284179688,False,96.56242370605469,True,62.477622985839844,True,99.95752716064453,100.0,7.748603820800781e-05,2.384185791015625e-05,0.0,0.0,0.0,5.9604644775390625e-06,0.0,0.369831919670105,0.4651751220226288,0.6248089075088501,0.4697836935520172,0.38937756419181824,0.7369933128356934,0.6019245982170105,0.741369366645813,0.46963927149772644,0.6129888296127319,0.28414347767829895,0.39971214532852173,0.413936972618103,0.38517993688583374,0.34495577216148376,0.3695892095565796,0.5598149299621582,0.38713425397872925,0.727270245552063,0.4067823588848114,0.6388083696365356,0.373776912689209,0.3276537358760834,0.4628179371356964,0.4201497733592987,0.4683396518230438,0.367617130279541,0.4513804316520691,0.37059247493743896,0.47690147161483765,0.5740657448768616,0.4709860682487488,0.6731177568435669,0.4689483344554901,0.623571515083313,0.4558079242706299,0.6230878233909607,0.4814525544643402,0.43752333521842957,0.6407679319381714,0.531853199005127,0.6423853635787964,0.48210641741752625,0.7060814499855042,0.4854438006877899,0.787397563457489,0.369831919670105,0.4651751220226288,0.6248089075088501,0.4697836935520172,0.25927090644836426,0.46472832560539246,0.30534547567367554,0.758798360824585,0.49669504165649414,0.927259087562561,0.7566869854927063,0.7659341096878052,0.8153200745582581,0.4729582667350769,0.19457712769508362,-8.540655136108398,3.3602187633514404,93.83718872070312,96.61495208740234,99.99976348876953,False,99.84326171875,-0.6147872805595398,1.8312958478927612,99.76548767089844
269.jpg,0.5881935954093933,0.8182874321937561,0.2587589621543884,0.14101731777191162,19,27,True,99.83595275878906,True,100.0,False,99.9780044555664,Female,99.99832153320312,False,99.98677062988281,False,99.9999771118164,True,98.76387786865234,True,99.97486877441406,100.0,0.0010788440704345703,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0.37311866879463196,0.46677717566490173,0.6247299909591675,0.466484397649765,0.4034052789211273,0.7316067218780518,0.6135562658309937,0.7323487401008606,0.46203526854515076,0.6194536089897156,0.2921103537082672,0.4013039469718933,0.40846413373947144,0.39152804017066956,0.3428151309490204,0.3759433329105377,0.552148699760437,0.3901936709880829,0.7289397716522217,0.3991524875164032,0.6322862505912781,0.373626172542572,0.3335745930671692,0.464067667722702,0.423080176115036,0.4689621031284332,0.3696812391281128,0.4539382755756378,0.3743748664855957,0.47830095887184143,0.5749033093452454,0.46854496002197266,0.67439866065979,0.4633932411670685,0.6221792101860046,0.4532839059829712,0.6235368847846985,0.47794798016548157,0.44114556908607483,0.6410738229751587,0.5341634154319763,0.6407206058502197,0.4863359332084656,0.7048104405403137,0.4950651526451111,0.782856285572052,0.37311866879463196,0.46677717566490173,0.6247299909591675,0.466484397649765,0.2893208861351013,0.4537888765335083,0.3431246876716614,0.7419132590293884,0.5184643268585205,0.9148784279823303,0.7877124547958374,0.7391720414161682,0.8370240926742554,0.449828565120697,-2.3968265056610107,-12.354547500610352,0.5615660548210144,86.867431640625,98.564208984375,99.99932861328125,False,99.94055938720703,-5.129594326019287,-12.866067886352539,99.99227905273438
